gRNA	gene	S1	S2	S3
non-targeting_00587|non-targeting_01019	CTRLGENE	-2.145809e-01	-5.295527e-01	-4.686842e-01
non-targeting_00592|non-targeting_03254	CTRLGENE	3.597285e-02	1.794950e-01	4.495363e-01
non-targeting_00597|non-targeting_00270	CTRLGENE	6.443975e-01	-1.311284e-01	9.919583e-01
non-targeting_00599|non-targeting_03472	CTRLGENE	-2.827472e-01	-3.696989e-01	4.648552e-01
non-targeting_00602|non-targeting_03763	CTRLGENE	-1.514984e-01	-3.994731e-01	-5.273636e-01
non-targeting_00609|non-targeting_02945	CTRLGENE	2.379242e-01	2.738623e-01	-7.167050e-03
non-targeting_00610|non-targeting_01244	CTRLGENE	3.541126e-01	8.568345e-01	-8.597662e-01
non-targeting_00611|non-targeting_01555	CTRLGENE	2.077578e-02	-4.537915e-01	-1.979413e-01
non-targeting_00612|non-targeting_03415	CTRLGENE	-3.184653e-01	5.328750e-01	-4.916186e-01
non-targeting_00613|non-targeting_01699	CTRLGENE	6.143421e-01	4.515393e-02	-1.662846e-02
non-targeting_00618|non-targeting_00371	CTRLGENE	3.773608e-01	5.220158e-01	3.229720e-01
non-targeting_00620|non-targeting_00532	CTRLGENE	5.464563e-01	-2.242775e-01	6.394007e-01
non-targeting_00623|non-targeting_02740	CTRLGENE	-6.884242e-01	6.874618e-04	-1.078601e+00
non-targeting_00629|non-targeting_02978	CTRLGENE	2.236231e-01	-4.330661e-01	1.816136e-01
non-targeting_00632|non-targeting_01620	CTRLGENE	-8.414294e-01	-1.102279e+00	-1.703625e+00
non-targeting_00634|non-targeting_01548	CTRLGENE	-2.456528e-01	8.552045e-01	2.400158e-01
non-targeting_00635|non-targeting_02061	CTRLGENE	-8.074833e-02	-1.256436e+00	-3.443579e-02
non-targeting_00642|non-targeting_00748	CTRLGENE	-2.613422e-01	7.862795e-02	-2.751895e-01
non-targeting_00652|non-targeting_02540	CTRLGENE	6.542660e-02	4.274018e-01	-8.284928e-01
non-targeting_00657|non-targeting_01692	CTRLGENE	-7.552272e-01	-3.513990e-01	-6.473863e-01
non-targeting_00659|non-targeting_01743	CTRLGENE	4.725900e-01	1.642113e-02	-1.783591e-01
non-targeting_00664|non-targeting_02503	CTRLGENE	5.630718e-02	3.713282e-01	-3.482254e-01
non-targeting_00670|non-targeting_02805	CTRLGENE	-6.840270e-01	1.936976e-01	-3.566458e-01
non-targeting_00672|non-targeting_01993	CTRLGENE	-3.868255e-01	1.437888e-01	-6.291797e-02
non-targeting_00676|non-targeting_01448	CTRLGENE	1.072510e-01	-7.528561e-01	-7.716145e-01
non-targeting_00678|non-targeting_02387	CTRLGENE	-5.104136e-01	-2.746801e-01	-4.755949e-01
non-targeting_00681|non-targeting_03509	CTRLGENE	8.752491e-03	-1.054708e+00	-5.666935e+00
non-targeting_00684|non-targeting_02962	CTRLGENE	-1.404221e-01	-1.205892e+00	-2.592739e-01
non-targeting_00688|non-targeting_02157	CTRLGENE	-4.196831e-01	-8.814679e-02	7.248012e-01
non-targeting_00689|non-targeting_01836	CTRLGENE	1.062467e-01	-1.657821e-01	-2.095254e-01
non-targeting_00691|non-targeting_00734	CTRLGENE	-8.115879e-02	5.915174e-02	-4.426917e-01
non-targeting_00692|non-targeting_03256	CTRLGENE	1.579524e+00	2.226353e+00	1.516402e+00
non-targeting_00693|non-targeting_02043	CTRLGENE	5.566200e-02	4.717450e-01	-9.597203e-02
non-targeting_00696|non-targeting_03457	CTRLGENE	-7.264798e-01	-1.980785e-01	-6.648631e-01
non-targeting_00698|non-targeting_02362	CTRLGENE	-1.637260e-01	1.220705e-01	-2.778100e-02
non-targeting_00699|non-targeting_03612	CTRLGENE	4.481555e-01	6.668149e-01	1.328235e-01
non-targeting_00702|non-targeting_02833	CTRLGENE	-7.322683e-01	-3.076295e-01	-1.240640e+00
non-targeting_00707|non-targeting_00071	CTRLGENE	-8.387296e-01	-2.737567e+00	-1.477580e+00
non-targeting_00709|non-targeting_03400	CTRLGENE	9.842776e-01	4.165953e-01	7.992187e-01
non-targeting_00712|non-targeting_03169	CTRLGENE	-4.693708e-01	-1.957997e-01	-8.727398e-02
non-targeting_00718|non-targeting_01902	CTRLGENE	3.305688e-01	-1.141280e+00	9.423563e-01
non-targeting_00736|non-targeting_02197	CTRLGENE	-5.047563e-01	1.692625e-01	5.665879e-01
non-targeting_00747|non-targeting_01456	CTRLGENE	1.177260e+00	-9.049033e-02	-1.336627e+00
non-targeting_00749|non-targeting_01519	CTRLGENE	-6.363276e-02	-3.690327e-01	9.230162e-02
non-targeting_00750|non-targeting_02554	CTRLGENE	-3.068237e-01	-3.741647e-02	4.418655e-01
non-targeting_00753|non-targeting_01110	CTRLGENE	1.604408e-01	5.392009e-01	5.477488e-01
non-targeting_00756|non-targeting_00219	CTRLGENE	3.325004e-01	3.287579e-01	1.046644e-01
non-targeting_00762|non-targeting_02986	CTRLGENE	2.571255e-01	6.937385e-01	-4.199461e-01
non-targeting_00768|non-targeting_02867	CTRLGENE	-3.791594e-01	5.765932e-01	4.595734e-01
non-targeting_00769|non-targeting_00944	CTRLGENE	-5.343924e-01	6.206599e-01	2.632320e-01
non-targeting_00771|non-targeting_02865	CTRLGENE	-7.916547e-01	-2.717467e-02	-5.018506e-02
non-targeting_00776|non-targeting_03320	CTRLGENE	-4.191641e-01	1.085301e-02	3.501773e-01
non-targeting_00781|non-targeting_01302	CTRLGENE	2.066132e-01	-2.811179e-01	-3.368299e-01
non-targeting_00784|non-targeting_00251	CTRLGENE	3.826772e-01	-4.780198e+00	-6.891242e-01
non-targeting_00787|non-targeting_02341	CTRLGENE	1.063498e-02	-6.128806e-01	-1.036997e+00
non-targeting_00792|non-targeting_02296	CTRLGENE	-1.116749e-02	5.004494e-01	-3.033000e-01
non-targeting_00797|non-targeting_01685	CTRLGENE	-2.162634e-01	-2.435914e-01	6.670886e-01
non-targeting_00799|non-targeting_00833	CTRLGENE	6.065760e-01	8.976424e-02	-2.396041e-01
non-targeting_00803|non-targeting_02757	CTRLGENE	4.075086e-02	6.375262e-01	3.163363e-01
non-targeting_00804|non-targeting_02930	CTRLGENE	-1.272800e-01	7.440936e-01	9.707791e-01
non-targeting_00806|non-targeting_02762	CTRLGENE	-2.728159e-01	-1.129006e-01	9.263556e-02
non-targeting_00807|non-targeting_02911	CTRLGENE	-4.140586e-02	-3.379100e-01	6.543782e-02
non-targeting_00809|non-targeting_03613	CTRLGENE	-8.896569e-01	-1.010483e+00	1.611981e-01
non-targeting_00811|non-targeting_01928	CTRLGENE	7.507980e-01	1.598561e+00	4.730610e-01
non-targeting_00817|non-targeting_02758	CTRLGENE	-1.478707e-01	-5.633574e-03	-1.757867e-01
non-targeting_00819|non-targeting_00111	CTRLGENE	4.568524e-01	5.589691e-01	-4.785557e-01
non-targeting_00821|non-targeting_00394	CTRLGENE	-3.815229e-01	-3.197120e-01	-2.476843e-01
non-targeting_00823|non-targeting_03199	CTRLGENE	2.313217e-01	-5.537169e-01	-2.833923e-01
non-targeting_00827|non-targeting_02601	CTRLGENE	-2.675120e-01	-1.055458e+00	9.034062e-02
non-targeting_00831|non-targeting_01058	CTRLGENE	3.024486e-01	4.801533e-01	4.342298e-01
non-targeting_00839|non-targeting_00103	CTRLGENE	1.602794e-01	-4.916377e-01	-6.721693e-01
non-targeting_00843|non-targeting_00774	CTRLGENE	-9.433066e-01	1.666511e-01	7.621117e-01
non-targeting_00852|non-targeting_02593	CTRLGENE	3.894867e-02	5.981290e-02	-1.353576e-01
non-targeting_00856|non-targeting_00467	CTRLGENE	3.023276e-02	3.743164e-01	1.459940e+00
non-targeting_00860|non-targeting_01972	CTRLGENE	4.556953e-01	-2.203652e-01	7.469069e-01
non-targeting_00862|non-targeting_00411	CTRLGENE	-3.731045e-01	-9.533373e-02	-3.132118e+00
non-targeting_00863|non-targeting_01393	CTRLGENE	1.764430e-01	-5.830012e-01	-2.707866e-01
non-targeting_00879|non-targeting_00778	CTRLGENE	5.302011e-01	5.615147e-01	-6.071868e-02
non-targeting_00880|non-targeting_01345	CTRLGENE	-4.590744e-02	3.534387e-01	-7.254966e-02
non-targeting_00881|non-targeting_02409	CTRLGENE	-3.299539e-01	-5.599118e-01	1.355571e-01
non-targeting_00886|non-targeting_01005	CTRLGENE	1.207867e-01	-1.442370e-01	-7.229363e-03
non-targeting_00895|non-targeting_01040	CTRLGENE	4.217962e-01	-5.380445e-01	-2.054856e-01
non-targeting_00903|non-targeting_00000	CTRLGENE	-1.685010e-01	1.479135e-01	-5.225971e-01
non-targeting_00907|non-targeting_00238	CTRLGENE	4.333121e-01	1.210863e-01	-1.052964e-01
non-targeting_00909|non-targeting_01805	CTRLGENE	1.184755e+00	5.495934e-01	-8.513572e-02
non-targeting_00910|non-targeting_03208	CTRLGENE	-8.540392e-01	2.610032e-01	-4.610346e-01
non-targeting_00914|non-targeting_00605	CTRLGENE	1.600007e-01	4.699837e-01	-2.034324e-01
non-targeting_00918|non-targeting_00078	CTRLGENE	-1.029469e-01	8.777248e-02	-2.585710e-01
non-targeting_00919|non-targeting_01328	CTRLGENE	-9.294839e-01	4.158342e-01	-3.198013e-01
non-targeting_00920|non-targeting_00174	CTRLGENE	9.288749e-02	-2.155907e-01	1.326747e-01
non-targeting_00921|non-targeting_01174	CTRLGENE	-5.548208e-01	-5.631836e-02	2.581759e-01
non-targeting_00923|non-targeting_01904	CTRLGENE	-4.081136e-01	1.219835e+00	3.373709e-01
non-targeting_00927|non-targeting_02645	CTRLGENE	-3.627552e-01	2.821783e-01	-2.856584e-01
non-targeting_00930|non-targeting_03450	CTRLGENE	-3.792201e-01	-7.337669e-02	3.164358e-01
non-targeting_00931|non-targeting_02792	CTRLGENE	2.814935e-01	-8.825633e-01	-8.522784e-02
non-targeting_00932|non-targeting_02311	CTRLGENE	-5.974659e-02	6.747985e-01	3.109737e-01
non-targeting_00934|non-targeting_02971	CTRLGENE	-2.537006e-01	1.391473e-01	3.134234e-01
non-targeting_00940|non-targeting_00465	CTRLGENE	-3.697550e-01	2.723040e-01	-2.656769e-01
non-targeting_00945|non-targeting_00751	CTRLGENE	1.992887e-01	-3.344172e-02	7.358309e-01
non-targeting_00953|non-targeting_02376	CTRLGENE	-2.277445e-01	1.213797e-01	3.238921e-01
non-targeting_00954|non-targeting_00633	CTRLGENE	-9.604548e-02	3.927789e-01	-4.044242e-01
non-targeting_00957|non-targeting_02566	CTRLGENE	6.835868e-01	-2.721904e-01	7.273512e-02
non-targeting_00958|non-targeting_00482	CTRLGENE	2.501605e-01	7.412729e-01	-4.756587e-01
non-targeting_00959|non-targeting_00815	CTRLGENE	-7.139241e-02	2.525063e-02	1.500444e-01
non-targeting_00962|non-targeting_00480	CTRLGENE	4.093186e-01	-3.719188e-01	-8.489173e-01
non-targeting_00963|non-targeting_03321	CTRLGENE	3.789862e-01	-3.900224e-02	4.169842e-01
non-targeting_00967|non-targeting_03569	CTRLGENE	-3.754537e-01	-1.169343e-02	-4.499722e-02
non-targeting_00970|non-targeting_01973	CTRLGENE	2.685250e-02	1.493170e+00	4.188765e-01
non-targeting_00972|non-targeting_01400	CTRLGENE	1.495719e-01	-1.118091e-02	-1.336477e-01
non-targeting_00977|non-targeting_01748	CTRLGENE	-8.768179e-01	-5.984915e-01	-4.454753e-01
non-targeting_00979|non-targeting_03702	CTRLGENE	2.205067e-01	5.118907e-02	-6.139568e-01
non-targeting_00982|non-targeting_03760	CTRLGENE	-4.485239e-01	-1.343965e+00	2.743232e-01
non-targeting_00984|non-targeting_02665	CTRLGENE	-1.279131e-01	-2.589581e-01	-6.004642e-01
non-targeting_00986|non-targeting_00554	CTRLGENE	5.511673e-01	1.387550e-01	-5.448178e+00
non-targeting_00987|non-targeting_01594	CTRLGENE	2.384753e-01	-7.967598e-01	2.661173e-01
non-targeting_00991|non-targeting_00506	CTRLGENE	9.109857e-02	3.236936e-01	-6.904560e-01
non-targeting_00996|non-targeting_01756	CTRLGENE	-8.195958e-01	1.272304e+00	-6.002019e-01
non-targeting_00998|non-targeting_00141	CTRLGENE	5.624397e-01	-5.498740e-01	2.531773e-01
non-targeting_00999|non-targeting_03641	CTRLGENE	-5.096073e-01	4.559982e-01	-4.367676e-01
non-targeting_01000|non-targeting_00231	CTRLGENE	-5.254918e-01	-7.794255e-01	5.276870e-01
non-targeting_01008|non-targeting_00425	CTRLGENE	3.813131e-02	-6.796070e-02	3.786121e-01
non-targeting_01012|non-targeting_03042	CTRLGENE	3.154328e-02	3.413929e-01	5.012074e-02
non-targeting_01013|non-targeting_02005	CTRLGENE	-1.732160e-01	-7.502225e-01	-1.712101e-01
non-targeting_01018|non-targeting_01478	CTRLGENE	-1.791028e-01	1.239490e-03	-1.667985e-01
non-targeting_01030|non-targeting_02990	CTRLGENE	1.680338e+00	-6.438899e-01	5.159063e+00
non-targeting_01031|non-targeting_00562	CTRLGENE	-7.067180e-01	2.529663e-02	-2.232590e-01
non-targeting_01034|non-targeting_02275	CTRLGENE	-7.611106e-01	-1.188530e+00	-9.704177e-01
non-targeting_01035|non-targeting_02622	CTRLGENE	5.195416e-01	3.010930e-01	-6.669526e-02
non-targeting_01044|non-targeting_02338	CTRLGENE	-2.409707e-01	-3.304848e-01	2.115138e-02
non-targeting_01046|non-targeting_00884	CTRLGENE	3.615353e-01	-8.477013e-01	-1.428755e-01
non-targeting_01047|non-targeting_00258	CTRLGENE	2.929130e-01	-8.496625e-02	-1.460142e-01
non-targeting_01048|non-targeting_01443	CTRLGENE	6.275121e-01	-1.586536e+00	-5.838742e-01
non-targeting_01050|non-targeting_01213	CTRLGENE	7.880289e-01	2.763762e-01	5.600274e-01
non-targeting_01053|non-targeting_02769	CTRLGENE	-3.114266e-01	-4.470211e-01	3.066354e-02
non-targeting_01055|non-targeting_01396	CTRLGENE	3.966232e-01	8.180247e-01	5.022075e-01
non-targeting_01059|non-targeting_01988	CTRLGENE	-5.540001e-01	-9.252016e-02	-4.463340e-01
non-targeting_01086|non-targeting_01580	CTRLGENE	-3.731403e-01	3.543173e-01	2.561837e-01
non-targeting_01089|non-targeting_02861	CTRLGENE	-2.126115e-01	3.470243e-01	-4.610034e-01
non-targeting_01093|non-targeting_02104	CTRLGENE	-1.697895e-01	-4.317148e-01	1.408444e-01
non-targeting_01097|non-targeting_03311	CTRLGENE	-1.528226e-01	4.272158e-01	5.631321e-01
non-targeting_01101|non-targeting_02369	CTRLGENE	-1.065257e-01	-8.168572e-01	-5.829971e-01
non-targeting_01102|non-targeting_00338	CTRLGENE	-8.529055e-02	-7.465501e-01	-3.860731e-02
non-targeting_01107|non-targeting_03676	CTRLGENE	-2.206900e-01	-1.852852e+00	3.306012e-01
non-targeting_01109|non-targeting_00206	CTRLGENE	5.181992e+00	-5.394325e-01	-4.900981e+00
non-targeting_01114|non-targeting_02257	CTRLGENE	8.517951e-01	-2.792923e-01	-8.935383e-02
non-targeting_01117|non-targeting_00200	CTRLGENE	4.438552e-02	2.539946e-01	-5.597952e-01
non-targeting_01118|non-targeting_01458	CTRLGENE	-9.673964e-01	-5.751190e-01	-4.693164e-01
non-targeting_01122|non-targeting_01494	CTRLGENE	2.367988e-01	-2.268803e-02	-4.783108e-02
non-targeting_01130|non-targeting_02426	CTRLGENE	4.762875e-02	-1.413609e-01	-1.104446e-01
non-targeting_01136|non-targeting_01683	CTRLGENE	-2.605937e-01	-5.308124e-01	1.975631e-01
non-targeting_01139|non-targeting_00725	CTRLGENE	-2.103854e-01	-6.303086e-01	-2.746723e-01
non-targeting_01142|non-targeting_03096	CTRLGENE	1.918957e-02	9.506597e-01	6.467275e-01
non-targeting_01149|non-targeting_02763	CTRLGENE	8.911908e-03	-1.384851e-01	-1.011533e+00
non-targeting_01155|non-targeting_03313	CTRLGENE	4.011013e-01	-1.466381e-01	-8.640171e-01
non-targeting_01161|non-targeting_02504	CTRLGENE	1.019161e-01	4.274032e-01	-4.152032e-01
non-targeting_01162|non-targeting_00053	CTRLGENE	-9.945434e-02	-4.959753e-01	-2.075584e-01
non-targeting_01164|non-targeting_02895	CTRLGENE	-4.843406e-03	3.261481e-01	8.986560e-01
non-targeting_01177|non-targeting_02711	CTRLGENE	-3.795343e-01	-3.944697e-02	-1.530647e-01
non-targeting_01180|non-targeting_01468	CTRLGENE	3.520079e-01	-1.994055e-01	-1.185100e-01
non-targeting_01185|non-targeting_02678	CTRLGENE	3.380612e-01	-4.180391e-02	5.074116e-01
non-targeting_01188|non-targeting_03030	CTRLGENE	-2.219203e-02	6.294933e-01	-2.696414e-02
non-targeting_01190|non-targeting_00619	CTRLGENE	5.073759e-03	5.758683e-01	3.755939e-01
non-targeting_01193|non-targeting_00733	CTRLGENE	3.559927e-01	-9.052423e-02	3.826632e-01
non-targeting_01196|non-targeting_03048	CTRLGENE	1.294251e-01	1.220194e-01	3.437281e-01
non-targeting_01197|non-targeting_02671	CTRLGENE	-5.767863e-01	3.318158e-01	-9.728100e-01
non-targeting_01206|non-targeting_00197	CTRLGENE	-8.928667e-02	8.002856e-01	3.741281e-01
non-targeting_01209|non-targeting_00834	CTRLGENE	-3.917921e-02	-6.247457e-01	1.379534e-01
non-targeting_01215|non-targeting_02173	CTRLGENE	4.751746e-02	-2.969416e-01	1.195749e-01
non-targeting_01218|non-targeting_02001	CTRLGENE	5.668341e-02	-4.531245e-01	-1.871388e-01
non-targeting_01224|non-targeting_00504	CTRLGENE	2.185059e-01	-6.884509e-01	-4.925233e-01
non-targeting_01227|non-targeting_02878	CTRLGENE	-9.713241e-02	2.694476e-01	5.998811e-02
non-targeting_01232|non-targeting_02028	CTRLGENE	2.624402e-01	4.959963e-01	9.681374e-02
non-targeting_01235|non-targeting_02619	CTRLGENE	-2.668074e-01	-1.473772e+00	-1.934395e-01
non-targeting_01236|non-targeting_03229	CTRLGENE	-1.420301e-01	2.223590e-01	-3.734113e-01
non-targeting_01241|non-targeting_00165	CTRLGENE	-6.696706e-02	-5.367096e-02	1.187744e-01
non-targeting_01242|non-targeting_03173	CTRLGENE	2.506164e-01	1.559422e-01	-1.546650e-01
non-targeting_01245|non-targeting_02634	CTRLGENE	-7.775094e-01	1.247716e-02	-5.349116e-02
non-targeting_01257|non-targeting_03078	CTRLGENE	2.983683e-01	1.632743e-02	-2.453869e-01
non-targeting_01258|non-targeting_03183	CTRLGENE	2.566673e-02	-5.410737e-01	1.205940e-03
non-targeting_01269|non-targeting_02539	CTRLGENE	-9.872838e-01	-4.471677e-01	-6.300411e-01
non-targeting_01273|non-targeting_03357	CTRLGENE	-4.284880e-01	-1.461419e+00	1.061863e+00
non-targeting_01278|non-targeting_02363	CTRLGENE	-1.307347e-01	6.172441e-01	-7.283834e-02
non-targeting_01279|non-targeting_02614	CTRLGENE	-7.683920e-01	1.209075e-01	-6.274252e-01
non-targeting_01281|non-targeting_01871	CTRLGENE	-2.653229e-01	3.259007e-01	-1.990019e-01
non-targeting_01283|non-targeting_03681	CTRLGENE	3.099666e-01	-3.459807e-01	-2.587480e-01
non-targeting_01288|non-targeting_02942	CTRLGENE	1.637440e+00	-2.703957e-01	-2.848551e-01
non-targeting_01290|non-targeting_01141	CTRLGENE	1.051524e+00	6.075547e-01	1.082862e+00
non-targeting_01291|non-targeting_03673	CTRLGENE	-1.843385e-01	2.966210e-01	-5.103606e-02
non-targeting_01294|non-targeting_01201	CTRLGENE	-5.149730e-02	1.789674e-01	8.513449e-03
non-targeting_01295|non-targeting_01866	CTRLGENE	-5.337749e-01	6.484580e-03	-7.230887e-01
non-targeting_01296|non-targeting_00786	CTRLGENE	2.512784e-01	-6.627013e-01	-7.109713e-01
non-targeting_01298|non-targeting_02984	CTRLGENE	-4.127334e-01	-1.065953e+00	-9.244035e-01
non-targeting_01311|non-targeting_02558	CTRLGENE	3.256012e-02	2.313842e-01	-4.063298e-01
non-targeting_01313|non-targeting_01015	CTRLGENE	4.393499e-01	4.794839e-01	3.780282e-01
non-targeting_01320|non-targeting_00737	CTRLGENE	-7.424553e-01	-2.717717e-01	-1.359904e+00
non-targeting_01326|non-targeting_03782	CTRLGENE	5.064673e-01	-2.281614e-02	-1.010731e+00
non-targeting_01332|non-targeting_02054	CTRLGENE	-3.848181e-01	4.625104e-01	-4.529441e-01
non-targeting_01336|non-targeting_02222	CTRLGENE	-8.278330e-01	-7.434237e-01	-6.424908e-01
non-targeting_01339|non-targeting_02089	CTRLGENE	9.378313e-01	1.112400e+00	-6.871301e-02
non-targeting_01341|non-targeting_02425	CTRLGENE	-7.269455e-01	-9.937191e-01	4.199660e-01
non-targeting_01342|non-targeting_01307	CTRLGENE	-5.304429e-01	-1.797861e-01	6.588070e-01
non-targeting_01344|non-targeting_02013	CTRLGENE	2.046451e-01	5.825459e-01	-3.939455e-01
non-targeting_01348|non-targeting_02617	CTRLGENE	-3.689129e+00	-2.088444e-01	1.829346e+00
non-targeting_01349|non-targeting_01064	CTRLGENE	-3.865257e-01	4.360623e-01	2.079363e-01
non-targeting_01355|non-targeting_01062	CTRLGENE	-2.450546e-01	4.899004e-01	1.617806e-01
non-targeting_01357|non-targeting_02697	CTRLGENE	5.185421e-01	-4.531224e-01	-4.541436e+00
non-targeting_01359|non-targeting_01868	CTRLGENE	3.144326e-01	3.849543e-01	9.582010e-02
non-targeting_01367|non-targeting_02185	CTRLGENE	-3.952687e-01	8.932441e-01	-3.731045e-01
non-targeting_01368|non-targeting_02699	CTRLGENE	-4.646727e-01	-1.818412e-01	-5.155567e-01
non-targeting_01371|non-targeting_00870	CTRLGENE	1.911190e-01	-1.791696e-01	-2.723446e-01
non-targeting_01373|non-targeting_01032	CTRLGENE	8.407071e-01	-4.983183e-02	-2.268814e-01
non-targeting_01374|non-targeting_00185	CTRLGENE	-7.908608e-01	-6.602826e-01	-1.196598e+00
non-targeting_01376|non-targeting_00354	CTRLGENE	-9.500596e-02	-5.756915e-03	1.309680e-01
non-targeting_01382|non-targeting_02469	CTRLGENE	-2.072941e-01	1.763021e-01	1.150511e-01
non-targeting_01392|non-targeting_01404	CTRLGENE	3.154469e-01	7.089985e-01	1.622149e-01
non-targeting_01395|non-targeting_02523	CTRLGENE	2.068204e-02	1.243701e-01	-1.092679e+00
non-targeting_01399|non-targeting_00303	CTRLGENE	-1.728674e-01	2.344361e-01	-4.112096e-01
non-targeting_01401|non-targeting_02127	CTRLGENE	5.053191e-01	-3.258763e-01	1.870886e-03
non-targeting_01403|non-targeting_00732	CTRLGENE	7.142057e-02	2.042418e-01	-2.075955e-01
non-targeting_01412|non-targeting_02078	CTRLGENE	5.977845e-02	-4.399663e-01	-8.513657e-01
non-targeting_01421|non-targeting_02598	CTRLGENE	1.699774e-01	-1.902616e-01	-4.107352e-01
non-targeting_01425|non-targeting_00639	CTRLGENE	-2.943687e-01	3.597270e-01	2.793792e-01
non-targeting_01426|non-targeting_02531	CTRLGENE	-4.405595e-02	-1.413889e-01	1.730435e-01
non-targeting_01431|non-targeting_03194	CTRLGENE	2.006518e-02	2.474090e-02	3.888856e-01
non-targeting_01432|non-targeting_03428	CTRLGENE	3.303188e-01	1.734199e-01	-5.542618e-01
non-targeting_01435|non-targeting_00348	CTRLGENE	-2.296510e-01	2.890505e-01	-2.906127e-01
non-targeting_01436|non-targeting_03544	CTRLGENE	2.174339e-01	-5.286207e-02	-6.210826e-01
non-targeting_01451|non-targeting_00168	CTRLGENE	-4.369068e-02	9.301548e-01	1.170359e+00
non-targeting_01460|non-targeting_02125	CTRLGENE	-2.354108e-01	-4.163995e-01	6.228187e-02
non-targeting_01469|non-targeting_02714	CTRLGENE	-5.371056e-01	-3.258335e-01	3.993428e-01
non-targeting_01471|non-targeting_03683	CTRLGENE	-2.162726e-01	4.187111e-01	-5.796439e-01
non-targeting_01482|non-targeting_00048	CTRLGENE	2.146089e-01	-2.225405e-03	-1.562479e-01
non-targeting_01484|non-targeting_00622	CTRLGENE	-1.412970e-01	-2.198087e-01	-1.898452e-01
non-targeting_01485|non-targeting_00292	CTRLGENE	-1.991189e-01	-2.738546e-02	-3.586635e-01
non-targeting_01493|non-targeting_00334	CTRLGENE	4.172448e-01	7.126258e-02	-5.646921e-01
non-targeting_01495|non-targeting_00655	CTRLGENE	-7.076711e-01	7.453127e-01	-3.829670e-01
non-targeting_01498|non-targeting_01333	CTRLGENE	-6.446253e-01	-1.399964e-01	3.047257e-02
non-targeting_01499|non-targeting_00356	CTRLGENE	4.665292e-01	-2.020761e-01	-4.362825e-01
non-targeting_01522|non-targeting_01520	CTRLGENE	-3.599797e-01	8.247561e-02	-5.488578e-01
non-targeting_01524|non-targeting_03498	CTRLGENE	-2.053415e-01	5.447026e-02	1.548469e-01
non-targeting_01525|non-targeting_01380	CTRLGENE	-1.772851e-01	-1.219435e+00	-9.142399e-02
non-targeting_01527|non-targeting_03765	CTRLGENE	2.341931e-01	5.636558e-01	2.401180e-01
non-targeting_01528|non-targeting_03709	CTRLGENE	-9.003322e-01	1.268350e-01	4.290004e-01
non-targeting_01530|non-targeting_03007	CTRLGENE	-1.874486e-01	-5.118278e-01	5.623767e-01
non-targeting_01532|non-targeting_02599	CTRLGENE	8.282239e-01	2.777941e-01	-5.025856e-01
non-targeting_01538|non-targeting_00001	CTRLGENE	-2.161652e-01	-4.059033e-01	2.414138e-01
non-targeting_01540|non-targeting_03536	CTRLGENE	-2.852664e-01	3.110618e-01	-1.247293e-01
non-targeting_01541|non-targeting_01029	CTRLGENE	-2.448941e-01	3.460247e-01	-4.408624e-01
non-targeting_01542|non-targeting_01896	CTRLGENE	-1.618738e-01	-6.660665e-01	3.929158e-02
non-targeting_01550|non-targeting_03505	CTRLGENE	-2.198978e-01	-1.288789e-01	-3.597197e-01
non-targeting_01554|non-targeting_03251	CTRLGENE	-5.366003e-01	2.526533e-01	3.409956e-01
non-targeting_01566|non-targeting_03182	CTRLGENE	-3.816919e-01	-3.296006e-01	-1.599754e-01
non-targeting_01567|non-targeting_00596	CTRLGENE	-2.161813e-01	-6.271093e-01	1.794577e-01
non-targeting_01570|non-targeting_02784	CTRLGENE	3.310842e-01	-1.772442e-02	4.205391e-02
non-targeting_01572|non-targeting_01752	CTRLGENE	-5.303893e-01	1.254815e-02	1.223916e-01
